sku,name,brand_id
68012414,LOCATOR R-Tx® Abutment EV (S) 1mm,33effb38-a665-4645-aa81-fadee5e6c486
68012415,LOCATOR R-Tx® Abutment EV (S) 2mm,33effb38-a665-4645-aa81-fadee5e6c486
68012416,LOCATOR R-Tx® Abutment EV (S) 3mm,33effb38-a665-4645-aa81-fadee5e6c486
68012417,LOCATOR R-Tx® Abutment EV (S) 4mm,33effb38-a665-4645-aa81-fadee5e6c486
68012418,LOCATOR R-Tx® Abutment EV (S) 5mm,33effb38-a665-4645-aa81-fadee5e6c486
68012419,LOCATOR R-Tx® Abutment EV (S) 6mm,33effb38-a665-4645-aa81-fadee5e6c486
68012420,LOCATOR R-Tx® Abutment EV (M) 1mm,33effb38-a665-4645-aa81-fadee5e6c486
68012421,LOCATOR R-Tx® Abutment EV (M) 2mm,33effb38-a665-4645-aa81-fadee5e6c486
68012422,LOCATOR R-Tx® Abutment EV (M) 3mm,33effb38-a665-4645-aa81-fadee5e6c486
68012423,LOCATOR R-Tx® Abutment EV (M) 4mm,33effb38-a665-4645-aa81-fadee5e6c486
68012424,LOCATOR R-Tx® Abutment EV (M) 5mm,33effb38-a665-4645-aa81-fadee5e6c486
68012425,LOCATOR R-Tx® Abutment EV (M) 6mm,33effb38-a665-4645-aa81-fadee5e6c486
68012426,LOCATOR R-Tx® Abutment EV (L) 1mm,33effb38-a665-4645-aa81-fadee5e6c486
68012427,LOCATOR R-Tx® Abutment EV (L) 2mm,33effb38-a665-4645-aa81-fadee5e6c486
68012428,LOCATOR R-Tx® Abutment EV (L) 3mm,33effb38-a665-4645-aa81-fadee5e6c486
68012429,LOCATOR R-Tx® Abutment EV (L) 4mm,33effb38-a665-4645-aa81-fadee5e6c486
68012430,LOCATOR R-Tx® Abutment EV (L) 5mm,33effb38-a665-4645-aa81-fadee5e6c486
68012431,LOCATOR R-Tx® Abutment EV (L) 6mm,33effb38-a665-4645-aa81-fadee5e6c486
68012077,CastDesign EV (S),33effb38-a665-4645-aa81-fadee5e6c486
68012078,CastDesign EV (M),33effb38-a665-4645-aa81-fadee5e6c486
68012079,CastDesign EV (L),33effb38-a665-4645-aa81-fadee5e6c486
68012080,CastDesign EV (XL),33effb38-a665-4645-aa81-fadee5e6c486
68012001,TiDesign EV (XS) Ø4.0 1.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68012002,TiDesign EV (XS) Ø4.0 2.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68012003,TiDesign EV (XS) Ø4.0 3.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68012004,TiDesign EV (XS) Ø4.0 4.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68012005,TiDesign EV(XS) Ø4.0 1.5mm 15°,33effb38-a665-4645-aa81-fadee5e6c486
68012006,TiDesign EV (XS) Ø4.0 2.5mm 15°,33effb38-a665-4645-aa81-fadee5e6c486
68012007,TiDesign EV (XS) Ø4.0 3.5mm 15°,33effb38-a665-4645-aa81-fadee5e6c486
68012008,TiDesign EV (XS) Ø4.0 4.5mm 15°,33effb38-a665-4645-aa81-fadee5e6c486
68012009,TiDesign EV (S) Ø4.5 1.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68012010,TiDesign EV (S) Ø4.5 2.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68012011,TiDesign EV (S) Ø4.5 3.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68012012,TiDesign EV (S) Ø4.5 4.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68012017,TiDesign EV (S) Ø4.5 1.5mm 15°,33effb38-a665-4645-aa81-fadee5e6c486
68012018,TiDesign EV (S) Ø4.5 2.5mm 15°,33effb38-a665-4645-aa81-fadee5e6c486
68012019,TiDesign EV (S) Ø4.5 3.5mm 15°,33effb38-a665-4645-aa81-fadee5e6c486
68012020,TiDesign EV (S) Ø4.5 4.5mm 15°,33effb38-a665-4645-aa81-fadee5e6c486
68012025,TiDesign EV (S) Ø5.5 1.5mm Tri,33effb38-a665-4645-aa81-fadee5e6c486
68012042,TiDesign EV (M) Ø5.5 1.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68012043,TiDesign EV (M) Ø5.5 2.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68012044,TiDesign EV (M) Ø5.5 3.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68012045,TiDesign EV (M) Ø5.5 4.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68012046,TiDesign EV (M) Ø5.5 1.5mm 15°,33effb38-a665-4645-aa81-fadee5e6c486
68012047,TiDesign EV (M) Ø5.5 2.5mm 15°,33effb38-a665-4645-aa81-fadee5e6c486
68012048,TiDesign EV (M) Ø5.5 3.5mm 15°,33effb38-a665-4645-aa81-fadee5e6c486
68012049,TiDesign EV (M) Ø5.5 4.5mm 15°,33effb38-a665-4645-aa81-fadee5e6c486
68012050,TiDesign EV (M) Ø5.5 1.5mm Tri,33effb38-a665-4645-aa81-fadee5e6c486
68012051,TiDesign EV (M) Ø7.0 1.5mm Tri,33effb38-a665-4645-aa81-fadee5e6c486
68012052,TiDesign EV (L) Ø7.0 1.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68012053,TiDesign EV (L) Ø7.0 2.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68012054,TiDesign EV (L) Ø7.0 3.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68012055,TiDesign EV (L) Ø7.0 4.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68012056,TiDesign EV (L) Ø5.5 1.5mm 15°,33effb38-a665-4645-aa81-fadee5e6c486
68012057,TiDesign EV (L) Ø5.5 2.5mm 15°,33effb38-a665-4645-aa81-fadee5e6c486
68012058,TiDesign EV (L) Ø5.5 3.5mm 15°,33effb38-a665-4645-aa81-fadee5e6c486
68012059,TiDesign EV (L) Ø5.5 4.5mm 15°,33effb38-a665-4645-aa81-fadee5e6c486
68012060,TiDesign EV (L) Ø5.5 1.5mm Tri,33effb38-a665-4645-aa81-fadee5e6c486
68012061,TiDesign EV (L) Ø7.0 1.5mm Tri,33effb38-a665-4645-aa81-fadee5e6c486
68012062,TiDesign EV (XL) Ø7.0 1.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68012063,TiDesign EV (XL) Ø7.0 2.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68012064,TiDesign EV(XL) Ø7.0 1.5mm 15°,33effb38-a665-4645-aa81-fadee5e6c486
68012065,TiDesign EV(XL) Ø7.0 2.5mm 15°,33effb38-a665-4645-aa81-fadee5e6c486
68012081,TitaniumBase EV (XS) 1mm,33effb38-a665-4645-aa81-fadee5e6c486
68012082,TitaniumBase EV (XS) 2mm,33effb38-a665-4645-aa81-fadee5e6c486
68012083,TitaniumBase EV (S) 1mm,33effb38-a665-4645-aa81-fadee5e6c486
68012084,TitaniumBase EV (S) 2mm,33effb38-a665-4645-aa81-fadee5e6c486
68012088,TitaniumBase EV (M) 1mm,33effb38-a665-4645-aa81-fadee5e6c486
68012089,TitaniumBase EV (M) 2mm,33effb38-a665-4645-aa81-fadee5e6c486
68012090,TitaniumBase EV (L) 1mm,33effb38-a665-4645-aa81-fadee5e6c486
68012091,TitaniumBase EV (L) 2mm,33effb38-a665-4645-aa81-fadee5e6c486
68012092,TitaniumBase EV (XL) 1mm,33effb38-a665-4645-aa81-fadee5e6c486
68012093,TitaniumBase EV (XL) 2mm,33effb38-a665-4645-aa81-fadee5e6c486
25584,HealDesign P EV 4.2 Ø5 - 4 mm,33effb38-a665-4645-aa81-fadee5e6c486
25585,HealDesign P EV 4.2Ø5-3 Tri,33effb38-a665-4645-aa81-fadee5e6c486
25586,HealDesign P EV 4.2Ø6.5-3 Tri,33effb38-a665-4645-aa81-fadee5e6c486
25587,HealDesign P EV 4.2Ø5 - 3 mm,33effb38-a665-4645-aa81-fadee5e6c486
25588,HealDesign P EV 4.8Ø5 - 3 Tri,33effb38-a665-4645-aa81-fadee5e6c486
25589,HealDesign P EV 4.8Ø6.5 - 4 mm,33effb38-a665-4645-aa81-fadee5e6c486
25590,HealDesign P EV 4.8Ø6.5 - 3 Tr,33effb38-a665-4645-aa81-fadee5e6c486
25591,HealDesign P EV 4.8 Ø5 - 3 mm,33effb38-a665-4645-aa81-fadee5e6c486
25503,TempDesign EV 3.0,33effb38-a665-4645-aa81-fadee5e6c486
25504,TempDesign EV 3.6,33effb38-a665-4645-aa81-fadee5e6c486
25505,TempDesign EV 4.2,33effb38-a665-4645-aa81-fadee5e6c486
25506,TempDesign EV 4.8,33effb38-a665-4645-aa81-fadee5e6c486
25507,TempDesign EV 5.4,33effb38-a665-4645-aa81-fadee5e6c486
25756,TempDesign Profile EV 4.2,33effb38-a665-4645-aa81-fadee5e6c486
25757,TempDesign Profile EV 4.8,33effb38-a665-4645-aa81-fadee5e6c486
26256,Temp Abutment Profile EV 4.2,33effb38-a665-4645-aa81-fadee5e6c486
26257,Temp Abutment Profile EV 4.8,33effb38-a665-4645-aa81-fadee5e6c486
68013001,HealDesign EV (XS) Ø3.5 2.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013002,HealDesign EV (XS) Ø3.5 3.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013003,HealDesign EV (XS) Ø3.5 4.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013004,HealDesign EV (XS) Ø3.5 6.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013005,HealDesign EV (S) Ø4.0 2.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013006,HealDesign EV (S) Ø4.0 3.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013007,HealDesign EV (S) Ø4.0 4.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013008,HealDesign EV (S) Ø4.0 6.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013009,HealDesign EV (S) Ø5.0 2.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013010,HealDesign EV (S) Ø5.0 3.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013011,HealDesign EV (S) Ø5.0 4.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013012,HealDesign EV (S) Ø5.0 6.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013013,HealDesign EV (S) Ø6.0 3.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013014,HealDesign EV (S) Ø6.0 4.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013015,HealDesign EV (M) Ø5.0 2.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013016,HealDesign EV (M) Ø5.0 3.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013017,HealDesign EV (M) Ø5.0 4.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013018,HealDesign EV (M) Ø5.0 6.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013019,HealDesign EV (M) Ø6.5 2.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013020,HealDesign EV (M) Ø6.5 3.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013021,HealDesign EV (M) Ø6.5 4.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013022,HealDesign EV (M) Ø6.5 6.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013023,HealDesign EV (L) Ø5.0 2.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013024,HealDesign EV (L) Ø5.0 3.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013025,HealDesign EV (L) Ø5.0 4.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013026,HealDesign EV (L) Ø5.0 6.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013027,HealDesign EV (L) Ø6.5 2.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013028,HealDesign EV (L) Ø6.5 3.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013029,HealDesign EV (L) Ø6.5 4.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013030,HealDesign EV (L) Ø6.5 6.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013031,HealDesign EV (L) Ø7.5 3.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013032,HealDesign EV (L) Ø7.5 4.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013033,HealDesign EV (XL) Ø6.5 2.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013034,HealDesign EV (XL) Ø6.5 3.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013035,HealDesign EV (XL) Ø6.5 4.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013036,HealDesign EV (XL) Ø6.5 6.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013037,HealDesign EV (XL) Ø7.5 3.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013038,HealDesign EV (XL) Ø7.5 4.5mm,33effb38-a665-4645-aa81-fadee5e6c486
68013039,HealDesign EV (S) Ø5.0 3.5mm Tri,33effb38-a665-4645-aa81-fadee5e6c486
68013040,HealDesign EV (M) Ø5.0 3.5mm Tri,33effb38-a665-4645-aa81-fadee5e6c486
68013041,HealDesign EV (M) Ø6.5 3.5mm Tri,33effb38-a665-4645-aa81-fadee5e6c486
68013042,HealDesign EV (L) Ø5.0 3.5mm Tri,33effb38-a665-4645-aa81-fadee5e6c486
68013043,HealDesign EV (L) Ø6.5 3.5mm Tri,33effb38-a665-4645-aa81-fadee5e6c486
68013044,Healing Abutment EV (XS) 2mm,33effb38-a665-4645-aa81-fadee5e6c486
68013045,Healing Abutment EV (XS) 3mm,33effb38-a665-4645-aa81-fadee5e6c486
68013046,Healing Abutment EV (XS) 4mm,33effb38-a665-4645-aa81-fadee5e6c486
68013047,Healing Abutment EV (XS) 6mm,33effb38-a665-4645-aa81-fadee5e6c486
68013048,Healing Abutment EV (S) 2mm,33effb38-a665-4645-aa81-fadee5e6c486
68013049,Healing Abutment EV (S) 3mm,33effb38-a665-4645-aa81-fadee5e6c486
68013050,Healing Abutment EV (S) 4mm,33effb38-a665-4645-aa81-fadee5e6c486
68013051,Healing Abutment EV (S) 6mm,33effb38-a665-4645-aa81-fadee5e6c486
68013052,Healing Abutment EV (M) 2mm,33effb38-a665-4645-aa81-fadee5e6c486
68013053,Healing Abutment EV (M) 3mm,33effb38-a665-4645-aa81-fadee5e6c486
68013054,Healing Abutment EV (M) 4mm,33effb38-a665-4645-aa81-fadee5e6c486
68013055,Healing Abutment EV (M) 6mm,33effb38-a665-4645-aa81-fadee5e6c486
68013056,Healing Abutment EV (L) 2mm,33effb38-a665-4645-aa81-fadee5e6c486
68013057,Healing Abutment EV (L) 3mm,33effb38-a665-4645-aa81-fadee5e6c486
68013058,Healing Abutment EV (L) 4mm,33effb38-a665-4645-aa81-fadee5e6c486
68013059,Healing Abutment EV (L) 6mm,33effb38-a665-4645-aa81-fadee5e6c486
68013060,Healing Abutment EV (XL) 2mm,33effb38-a665-4645-aa81-fadee5e6c486
68013061,Healing Abutment EV (XL) 3mm,33effb38-a665-4645-aa81-fadee5e6c486
68013062,Healing Abutment EV (XL) 4mm,33effb38-a665-4645-aa81-fadee5e6c486
68013063,Healing Abutment EV (XL) 6mm,33effb38-a665-4645-aa81-fadee5e6c486
68013064,TempAbutment EV (XS),33effb38-a665-4645-aa81-fadee5e6c486
68013066,TempAbutment EV (S),33effb38-a665-4645-aa81-fadee5e6c486
68013070,TempAbutment EV (M),33effb38-a665-4645-aa81-fadee5e6c486
68013072,TempAbutment EV (L),33effb38-a665-4645-aa81-fadee5e6c486
68013074,TempAbutment EV (XL),33effb38-a665-4645-aa81-fadee5e6c486
26245,Uni Abutment EV P-U Ø4.3 Short,33effb38-a665-4645-aa81-fadee5e6c486
26246,Uni Abutment EV P-U Ø5.5 Short,33effb38-a665-4645-aa81-fadee5e6c486
68020504,Uni Abutment ScanBody,33effb38-a665-4645-aa81-fadee5e6c486
25528,Lab Pin Design EV 3.0/3.6,33effb38-a665-4645-aa81-fadee5e6c486
25530,LabPinDesignEV 4.2/4.8/5.4,33effb38-a665-4645-aa81-fadee5e6c486
25643,Lab Abutment Pin EV Short,33effb38-a665-4645-aa81-fadee5e6c486
25644,Lab Abutment Pin EV Interm.,33effb38-a665-4645-aa81-fadee5e6c486
25645,Lab Abutment Pin EV Long,33effb38-a665-4645-aa81-fadee5e6c486
25606,Impl. Transfer P EV 4.2 Sh.,33effb38-a665-4645-aa81-fadee5e6c486
25607,Impl. Transfer P EV 4.2 Long,33effb38-a665-4645-aa81-fadee5e6c486
25608,Impl.Transfer P EV 4.8 Short,33effb38-a665-4645-aa81-fadee5e6c486
25609,Impl. Transfer P EV 4.8 Long,33effb38-a665-4645-aa81-fadee5e6c486
25610,Implant Replica P EV 4.2,33effb38-a665-4645-aa81-fadee5e6c486
25611,Implant Replica P EV 4.8,33effb38-a665-4645-aa81-fadee5e6c486
25615,Uni Abutment EV Replica,33effb38-a665-4645-aa81-fadee5e6c486
25616,Uni Abutm. EV Heal Cap Ø 4.3,33effb38-a665-4645-aa81-fadee5e6c486
25617,Uni Abutment EV Heal Cap Ø 5.5,33effb38-a665-4645-aa81-fadee5e6c486
25647,Uni Abutm. EV Semi-BO Cylinder,33effb38-a665-4645-aa81-fadee5e6c486
25649,Uni Abutment EV BO Cylinder,33effb38-a665-4645-aa81-fadee5e6c486
25952,UniAbutm.EV HealCap Ø4.3 Short,33effb38-a665-4645-aa81-fadee5e6c486
25953,UniAbutm.EV HealCap Ø5.5 Short,33effb38-a665-4645-aa81-fadee5e6c486
26247,Uni Abutment EV Pick-Up Ø 4.3,33effb38-a665-4645-aa81-fadee5e6c486
26248,Uni Abutment EV Pick-Up Ø 5.5,33effb38-a665-4645-aa81-fadee5e6c486
26249,Uni Abutment EV Transfer,33effb38-a665-4645-aa81-fadee5e6c486
26250,Uni Abutm. EV Temp. Cylinder,33effb38-a665-4645-aa81-fadee5e6c486
25650,Angled Abutm.EV Heal Cap,33effb38-a665-4645-aa81-fadee5e6c486
25652,Angled Abutm.EV Replica,33effb38-a665-4645-aa81-fadee5e6c486
25653,Angled Abutm.EV Semi BO Cyl.,33effb38-a665-4645-aa81-fadee5e6c486
25654,Angled Abutm.EV Temporary Cyl.,33effb38-a665-4645-aa81-fadee5e6c486
25655,Angled Abutm.EV BO Cylinder,33effb38-a665-4645-aa81-fadee5e6c486
26244,Angled Abutm.EV Pick-Up,33effb38-a665-4645-aa81-fadee5e6c486
25310,Direct Ab. EV Heal Cap 3.3,33effb38-a665-4645-aa81-fadee5e6c486
25311,Direct Ab. EV Heal Cap 4,33effb38-a665-4645-aa81-fadee5e6c486
25312,Direct Ab. EV Heal Cap 5,33effb38-a665-4645-aa81-fadee5e6c486
25313,Direct Ab. EV Heal Cap 6,33effb38-a665-4645-aa81-fadee5e6c486
25396,Direct Ab. EV Pick-Up 3.3,33effb38-a665-4645-aa81-fadee5e6c486
25397,Direct Ab. EV Pick-Up 4,33effb38-a665-4645-aa81-fadee5e6c486
25398,Direct Ab. EV Pick-Up 5,33effb38-a665-4645-aa81-fadee5e6c486
25399,Direct Ab. EV Pick-Up 6,33effb38-a665-4645-aa81-fadee5e6c486
25401,Direct Ab. EV Replica 3.3,33effb38-a665-4645-aa81-fadee5e6c486
25402,Direct Ab. EV Replica 4,33effb38-a665-4645-aa81-fadee5e6c486
25403,Direct Ab. EV Replica 5,33effb38-a665-4645-aa81-fadee5e6c486
25404,Direct Ab. EV Replica 6,33effb38-a665-4645-aa81-fadee5e6c486
25406,Direct Ab. EV Burnout Cap 3.3,33effb38-a665-4645-aa81-fadee5e6c486
25407,Direct Ab. EV Burnout Cap 4,33effb38-a665-4645-aa81-fadee5e6c486
25408,Direct Ab. EV Burnout Cap 5,33effb38-a665-4645-aa81-fadee5e6c486
25409,Direct Ab. EV Burnout Cap 6,33effb38-a665-4645-aa81-fadee5e6c486
25481,Bridge Screw EV,33effb38-a665-4645-aa81-fadee5e6c486
68020506,Uni Abutment ASA Bridge Screw,33effb38-a665-4645-aa81-fadee5e6c486
25679,Locator Insert Grey,33effb38-a665-4645-aa81-fadee5e6c486
25843,Locator Insert Orange,33effb38-a665-4645-aa81-fadee5e6c486
68020513,Locator Scan Body 4 Pack,33effb38-a665-4645-aa81-fadee5e6c486
68020514,Locator Scan Body 10 Pack,33effb38-a665-4645-aa81-fadee5e6c486
25826,Ball Abutment EV Replica,33effb38-a665-4645-aa81-fadee5e6c486
68012166,Abutment Screw EV (XS),33effb38-a665-4645-aa81-fadee5e6c486
68012167,Abutment Screw EV (S),33effb38-a665-4645-aa81-fadee5e6c486
68012168,Abutment Screw EV (M),33effb38-a665-4645-aa81-fadee5e6c486
68012169,Abutment Screw EV (L),33effb38-a665-4645-aa81-fadee5e6c486
68012170,Abutment Screw EV (XL),33effb38-a665-4645-aa81-fadee5e6c486
25827,Dalbo PLUS Duplicating Aid,33effb38-a665-4645-aa81-fadee5e6c486
25834,Dalbo PLUS Female Part Basic,33effb38-a665-4645-aa81-fadee5e6c486
25844,Dalbo PLUS Lamellae .ret.ins.E,33effb38-a665-4645-aa81-fadee5e6c486
68012432,LOCATOR R-Tx® Zero Retention Insert Grey 4 pcs,33effb38-a665-4645-aa81-fadee5e6c486
68012433,LOCATOR R-Tx® Low Retention Insert Blue 4 pcs,33effb38-a665-4645-aa81-fadee5e6c486
68012434,LOCATOR R-Tx® Medium Retention Insert Pink 4 pcs,33effb38-a665-4645-aa81-fadee5e6c486
68012435,LOCATOR R-Tx® High Retention Insert Clear 4 pcs,33effb38-a665-4645-aa81-fadee5e6c486
68012436,LOCATOR R-Tx® Low Retention Limited Range Insert Aqua 4 pcs,33effb38-a665-4645-aa81-fadee5e6c486
68012437,LOCATOR R-Tx® Medium Retent Limit Range Insert Magenta 4 pcs,33effb38-a665-4645-aa81-fadee5e6c486
68012438,LOCATOR R-Tx® High Retention Limited Range Insert Gold 4 pcs,33effb38-a665-4645-aa81-fadee5e6c486
68012439,LOCATOR R-Tx® Mixed Retent Limit Range Processing Pack 2 pcs,33effb38-a665-4645-aa81-fadee5e6c486
68012440,LOCATOR R-Tx® Processing Insert 4 pcs,33effb38-a665-4645-aa81-fadee5e6c486
68012441,LOCATOR R-Tx® Block-Out Spacer 20 pcs,33effb38-a665-4645-aa81-fadee5e6c486
68012442,LOCATOR R-Tx® Denture Attachment Processing Assembly 4 pcs,33effb38-a665-4645-aa81-fadee5e6c486
68012443,LOCATOR R-Tx® Abutment Analog Ø4 4 pcs,33effb38-a665-4645-aa81-fadee5e6c486
68012444,LOCATOR R-Tx® Impression Coping 4 pcs,33effb38-a665-4645-aa81-fadee5e6c486
68012445,LOCATOR R-Tx® Processing Spacer 4 pcs,33effb38-a665-4645-aa81-fadee5e6c486
68012446,LOCATOR R-Tx® Retention Insert Tool,33effb38-a665-4645-aa81-fadee5e6c486
68020515,Locator R-Tx Scan Body 4 Pack,33effb38-a665-4645-aa81-fadee5e6c486
68020516,Locator R-Tx Scan Body 10 Pack,33effb38-a665-4645-aa81-fadee5e6c486
68012229,MultiBase Abutment Head with holder,33effb38-a665-4645-aa81-fadee5e6c486
68012230,MultiBase Heal Cap Ø5.4 4mm,33effb38-a665-4645-aa81-fadee5e6c486
68012231,MultiBase Transfer,33effb38-a665-4645-aa81-fadee5e6c486
68012232,MultiBase Pick-Up,33effb38-a665-4645-aa81-fadee5e6c486
68012233,MultiBase Bridge Screw,33effb38-a665-4645-aa81-fadee5e6c486
68012234,MultiBase Lab Abutment Pin14mm,33effb38-a665-4645-aa81-fadee5e6c486
68012235,MultiBase Lab Abutment Pin18mm,33effb38-a665-4645-aa81-fadee5e6c486
68012236,MultiBase Lab Abutment Pin22mm,33effb38-a665-4645-aa81-fadee5e6c486
68012237,MultiBase Lab Bridge Screw 4 pcs,33effb38-a665-4645-aa81-fadee5e6c486
68012238,MultiBase Analog,33effb38-a665-4645-aa81-fadee5e6c486
68012239,MultiBase Temporary Cylinder,33effb38-a665-4645-aa81-fadee5e6c486
68012240,MultiBase Burnout Cylinder,33effb38-a665-4645-aa81-fadee5e6c486
68012241,Protection Sleeve,33effb38-a665-4645-aa81-fadee5e6c486
68012243,MultiBase SemiBurnout Cylinder,33effb38-a665-4645-aa81-fadee5e6c486
68010013,TempBase Cap (XS)-(M),33effb38-a665-4645-aa81-fadee5e6c486
68010014,TempBase Cap (L),33effb38-a665-4645-aa81-fadee5e6c486
68010015,TempBase Cap (XL),33effb38-a665-4645-aa81-fadee5e6c486
68014034,Implant Analog EV (XS),33effb38-a665-4645-aa81-fadee5e6c486
68014035,Implant Analog EV (S),33effb38-a665-4645-aa81-fadee5e6c486
68014036,Implant Analog EV (M),33effb38-a665-4645-aa81-fadee5e6c486
68014037,Implant Analog EV (L),33effb38-a665-4645-aa81-fadee5e6c486
68014038,Implant Analog EV (XL),33effb38-a665-4645-aa81-fadee5e6c486
68014009,Implant Pick-Up EV Design (S) short,33effb38-a665-4645-aa81-fadee5e6c486
68014010,Implant Pick-Up EV Design (M) short,33effb38-a665-4645-aa81-fadee5e6c486
68014011,Implant Pick-Up EV Design (L) short,33effb38-a665-4645-aa81-fadee5e6c486
68014012,Implant Pick-Up EV Design (XL) short,33effb38-a665-4645-aa81-fadee5e6c486
68014013,Implant Pick-Up EV Design (XS) long,33effb38-a665-4645-aa81-fadee5e6c486
68014014,Implant Pick-Up EV Design (S) long,33effb38-a665-4645-aa81-fadee5e6c486
68014015,Implant Pick-Up EV Design (M) long,33effb38-a665-4645-aa81-fadee5e6c486
68014016,Implant Pick-Up EV Design (L) long,33effb38-a665-4645-aa81-fadee5e6c486
68014017,Implant Pick-Up EV Design (XL) long,33effb38-a665-4645-aa81-fadee5e6c486
68014018,Implant Transfer EV (S) short,33effb38-a665-4645-aa81-fadee5e6c486
68014019,Implant Transfer EV (M) short,33effb38-a665-4645-aa81-fadee5e6c486
68014020,Implant Transfer EV (L) short,33effb38-a665-4645-aa81-fadee5e6c486
68014021,Implant Transfer EV (XL) short,33effb38-a665-4645-aa81-fadee5e6c486
68014022,Implant Transfer EV (XS) long,33effb38-a665-4645-aa81-fadee5e6c486
68014023,Implant Transfer EV (S) long,33effb38-a665-4645-aa81-fadee5e6c486
68014024,Implant Transfer EV (M) long,33effb38-a665-4645-aa81-fadee5e6c486
68014025,Implant Transfer EV (L) long,33effb38-a665-4645-aa81-fadee5e6c486
68014026,Implant Transfer EV (XL) long,33effb38-a665-4645-aa81-fadee5e6c486
68017001,Implant Driver EV (S) ND GS,33effb38-a665-4645-aa81-fadee5e6c486
68017002,Implant Driver EV (M) ND GS,33effb38-a665-4645-aa81-fadee5e6c486
68017003,Implant Driver EV (L) WD GS,33effb38-a665-4645-aa81-fadee5e6c486
68017286,Implant Driver EV (XS) XND GS,33effb38-a665-4645-aa81-fadee5e6c486
25884,Guiding Cylinder UniAbutm 20°,33effb38-a665-4645-aa81-fadee5e6c486
25885,Guiding Cylinder UniAbutm 45°,33effb38-a665-4645-aa81-fadee5e6c486
68015187,Implant Driver EV (XS) long,33effb38-a665-4645-aa81-fadee5e6c486
68015188,Implant Driver EV (S) short,33effb38-a665-4645-aa81-fadee5e6c486
68015189,Implant Driver EV (S) long,33effb38-a665-4645-aa81-fadee5e6c486
68015190,Implant Driver EV (M) short,33effb38-a665-4645-aa81-fadee5e6c486
68015191,Implant Driver EV (M) long,33effb38-a665-4645-aa81-fadee5e6c486
68015192,Implant Driver EV (L) short,33effb38-a665-4645-aa81-fadee5e6c486
68015193,Implant Driver EV (L) long,33effb38-a665-4645-aa81-fadee5e6c486
68015194,Implant Driver EV (XL) short,33effb38-a665-4645-aa81-fadee5e6c486
68015195,Implant Driver EV (XL) long,33effb38-a665-4645-aa81-fadee5e6c486
